subject_id,item_id,counterbalance,type,goal,n_ingroup,n_outgroup,option1.tangram,option1.earlier,option1.length,option1.label,option2.tangram,option2.earlier,option2.length,option2.label,response.tangram,response.earlier,response.length,response.group,response.label,understood
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,2,8,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,later,2,ice skater,I,later,2,blue,ice skater,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,1,0,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,later,1,duck,K,earlier,25,blue,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,3,8,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,later,1,Y,C,earlier,35,blue,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,0,8,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,later,1,duck,K,earlier,25,blue,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,4,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,later,1,zombie,A,earlier,26,blue,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,2,1,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,later,1,duck,K,earlier,25,blue,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,0,8,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,later,3,crazy hat person,E,earlier,11,blue,"sitting down, facing right, with the hat thing on its head",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,2,2,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,later,2,ice skater,I,later,2,blue,ice skater,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,4,4,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,later,1,leg,G,earlier,28,blue,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,3,16,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,later,1,zombie,A,earlier,26,blue,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,4,4,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,later,1,Y,C,later,1,blue,Y,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,4,8,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,later,1,leg,G,later,1,blue,leg,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,4,16,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,later,3,crazy hat person,E,earlier,11,blue,"sitting down, facing right, with the hat thing on its head",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,baseline,refer,4,0,C,later,1,Y,C,later,2,falling guy,C,later,2,unseen,falling guy,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,1,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,later,1,zombie,A,later,1,blue,zombie,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,3,1,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,later,1,leg,G,later,1,blue,leg,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,3,16,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,later,3,crazy hat person,E,earlier,11,blue,"sitting down, facing right, with the hat thing on its head",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,2,16,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,later,2,ice skater,I,earlier,20,blue,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,1,4,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,later,1,leg,G,later,1,blue,leg,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,1,8,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,later,1,leg,G,later,1,blue,leg,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,1,16,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,later,1,Y,C,later,1,blue,Y,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,4,0,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,later,1,leg,G,later,1,blue,leg,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,refer,3,0,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,later,1,duck,K,later,1,blue,duck,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,4,8,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,later,3,crazy hat person,E,later,3,blue,crazy hat person,yes
3cc9a9c6-dd94-4945-8780-079aacaab6fb,2,b,main,social,0,16,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,later,1,zombie,A,later,1,blue,zombie,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,1,16,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,later,2,blue,yoga guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,16,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,8,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,8,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,8,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,1,4,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,1,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,1,0,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,0,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,8,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,baseline,refer,4,0,K,later,3,on their knees,K,later,1,duck,K,later,3,blue,on their knees,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,2,4,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,baseline,refer,4,0,I,later,2,yoga guy,I,later,2,ice skater,I,later,2,blue,yoga guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,0,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,later,3,blue,on their knees,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,baseline,refer,4,0,A,later,1,zombie,A,later,1,thriller,A,later,1,blue,zombie,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,0,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,8,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,0,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,1,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,later,3,blue,on their knees,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,baseline,refer,4,0,G,later,1,dog,G,later,1,leg,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,2,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,0,1,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,3,8,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,0,16,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,16,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,2,1,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,2,16,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,baseline,refer,4,0,C,later,2,falling guy,C,later,1,Y,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,0,8,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,4,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,later,2,blue,yoga guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,1,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,0,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,0,4,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,0,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,16,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,4,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,4,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,0,4,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,0,8,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,0,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,1,4,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,later,3,blue,on their knees,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,1,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,2,16,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,3,0,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,0,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,baseline,refer,4,0,E,later,2,bunny ears,E,later,3,crazy hat person,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,0,1,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,1,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,1,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,1,16,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,1,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,4,8,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,3,8,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,4,0,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,0,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,3,16,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,earlier,26,blue,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,0,16,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,4,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,later,2,blue,falling guy,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,refer,2,1,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,later,1,dog,G,later,1,blue,dog,yes
b1caab55-befb-4133-a180-5d6b386a4f24,2,a,main,social,3,4,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,4,1,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,later,3,blue,on their knees,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,3,0,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,later,1,blue,zombie,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,8,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,baseline,refer,4,0,C,later,2,falling guy,C,later,1,Y,C,later,2,blue,falling guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,social,2,8,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,later,2,yoga guy,I,later,2,blue,yoga guy,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,baseline,refer,4,0,K,later,3,on their knees,K,later,1,duck,K,later,3,blue,on their knees,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,4,16,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,3,16,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,2,1,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,later,2,bunny ears,E,earlier,19,blue,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,1,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,later,2,falling guy,C,earlier,33,blue,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,3,8,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,later,1,zombie,A,earlier,11,blue,The picture looks like it's carrying a flag over its shoulder,yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,0,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,earlier,25,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",yes
8e6d9b39-83aa-4c4b-bb7a-20abee5f831c,2,a,main,refer,4,0,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,later,3,on their knees,K,later,3,blue,on their knees,yes
