subject_id,tangram_set,target,earlier,length,label,response,correct,understood
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,1,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,2,K,earlier,87,"this one is a slim one like a person standing again, but it has a big white triangle on the right side and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, the parallelogram, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",B,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,0,C,later,2,no legs,C,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,1,E,earlier,2,bunny ears,E,True,yes
a82ea11a-61ed-4fe3-8ef9-65cb8bdf674d,1,K,earlier,27,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",K,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,1,K,earlier,27,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",K,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,0,B,later,1,mouse,B,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,1,E,later,1,windmill,G,False,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,2,K,later,3,on their knees,K,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,1,J,later,2,fat guy,J,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,2,G,later,1,leg,G,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,0,A,later,1,thriller,C,False,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",B,False,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,0,C,earlier,30,"rectangle body with two arms and a head, arms out wide, straight body lines, one arm has a triangle for a hand and the other is a square, no legs",L,False,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,2,I,earlier,20,"picture looks like it has 2 hands going forward, standing on one leg and kicking the right leg out back",I,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,1,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,1,G,later,1,leg,G,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,0,H,later,2,no arms,H,True,yes
cfcb1f2b-6982-45c6-8e61-2612583ee323,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",I,False,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,2,A,later,1,thriller,A,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,0,H,earlier,33,"it's a blog in the middle with a head on top, only two shapes, sort of looks like a wrapped up baby, square head, the main shape is sort of like a hexagon",H,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,1,I,later,2,ice skater,I,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,0,L,later,2,bent knees,L,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,1,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,1,K,later,1,duck,I,False,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,0,B,later,1,mouse,B,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,0,C,later,2,no legs,C,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,2,C,later,2,falling guy,G,False,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,2,G,earlier,79,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",K,False,yes
3b960b9a-2229-4850-bdee-779d88e2f3de,1,E,later,2,bunny ears,E,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,2,G,earlier,79,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,1,J,later,2,large cube,J,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,1,F,later,1,fetal position,E,False,yes
95e1b928-5891-43a2-bc97-34656f86e515,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,1,G,later,3,strike a pose,G,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,0,A,earlier,43,it looks like a person kicking one foot in front of them. their head looks like it has a beak! they have a box over their right shoulder. It could also in theory looking like a person carrying another person over their shoulder.,A,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,2,C,later,1,Y,C,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,1,E,later,1,windmill,E,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,0,H,later,2,no arms,H,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,2,K,later,3,on their knees,K,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,2,E,later,2,bunny ears,E,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,1,I,later,1,ballerina,I,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
95e1b928-5891-43a2-bc97-34656f86e515,0,B,later,1,mouse,A,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,0,B,earlier,27,"two triangle arms, one facing left and one facing right, kneeling a little with a leg to the side, you could say it is wearing a dress",B,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,1,I,later,1,ballerina,I,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,2,G,later,1,dog,G,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",C,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",I,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",B,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,1,K,later,3,on their knees,K,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,2,K,later,1,duck,G,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,0,C,later,2,falling guy,C,True,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,1,E,earlier,23,"It looks like a windmill on top of a hill, the peak is on the left, two triangles and a square on top",G,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,2,A,later,1,thriller,I,False,yes
8faf583d-72c7-49f5-9e65-41a8bca82219,0,A,later,1,thriller,C,False,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,2,C,later,2,falling guy,C,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,0,H,later,1,baby,H,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,1,E,later,2,bunny ears,E,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,0,L,earlier,30,"diamond head, facing to the right, standing but knees are bent, one arm visible extending to the right, no hands on the left, the legs are like a zig zag",L,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,0,D,later,3,long sleeved book,L,False,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,A,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,0,B,earlier,27,"two triangle arms, one facing left and one facing right, kneeling a little with a leg to the side, you could say it is wearing a dress",B,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,1,F,later,1,sad,F,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,2,I,later,2,ice skater,I,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,2,E,later,2,bunny ears,E,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,0,A,earlier,27,"it looks like someone stood up with their feet both pointing left, there's a square and a trapesium at the top, with one leg in the air",A,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,1,G,later,1,leg,I,False,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,1,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,True,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,2,G,later,1,leg,A,False,yes
802108fb-ea99-422a-a9cb-7a9cf5cd2ff4,0,C,later,2,no legs,C,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,1,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",G,False,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,0,B,later,2,princess dance,B,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,2,C,earlier,33,"This guy looks like he is falling backwards, hands in the air, his two arms are obviously flanking both sides of his flailing body, his body looks like a parallelogram here, no legs",C,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,1,F,later,1,sad,F,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",G,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,2,E,earlier,26,"its like a rabbit looking right, his head is kind of square, and the body is two triangle, it's lying down, two triangle ears on top",E,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,2,K,later,3,on their knees,K,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,1,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,2,I,later,2,yoga guy,I,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,2,A,later,1,thriller,A,True,yes
80246ef5-66c8-4e04-8949-386a3f2e2354,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,0,B,earlier,27,"two triangle arms, one facing left and one facing right, kneeling a little with a leg to the side, you could say it is wearing a dress",B,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,2,A,later,1,thriller,A,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,0,L,earlier,18,This looks like a person giving a speech from a book again but this time with knees bent,L,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,1,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,0,H,later,2,no arms,H,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,2,G,earlier,79,"It looks like a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, kneeling, the left side of the leg is on the ground, hand is on the top right, only 1 hand visible, triangle with the right angle on the bottom left",G,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,1,J,later,2,large cube,J,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,2,C,later,2,falling guy,C,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,2,E,later,3,crazy hat person,E,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,2,I,later,2,yoga guy,G,False,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,0,A,later,1,zombie,D,False,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,1,G,later,3,strike a pose,G,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,1,E,later,1,windmill,J,False,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
afeae30b-0216-48d1-8c9d-7ee04b11ddcb,2,K,earlier,25,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, looks like a duck looking right with a diamond on top",K,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,1,E,earlier,2,bunny ears,E,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",I,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,0,H,earlier,25,"looks like the letter 'i', no hand sticking out just a head and a body, like a baby that has been swaddled in a blanket",H,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,0,B,later,1,mouse,B,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",C,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,2,E,later,3,crazy hat person,A,False,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,1,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,1,K,later,1,duck,I,False,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,1,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,2,K,later,3,on their knees,K,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,2,A,earlier,26,"this one has one foot in the air like it's walking, and one foot planted firmly on the ground, with a diamond on the right side",A,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,1,F,later,1,fetal position,F,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,0,A,later,1,zombie,L,False,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,0,D,earlier,18,"Someone facing left, their back is a straight line, sort of looks like they're holding a book open",D,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,2,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,0,C,earlier,32,"it looks like a person is falling backwards with his arms outstretched, body is slanted to the left, one arm facing up and to the right and the other to the left",C,True,yes
85ba9c83-7e2d-4372-bcf4-94b1b4062788,1,J,later,2,fat guy,F,False,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,1,I,earlier,18,"man standing on one leg, the other behind him, two arms out but apart, like it's ice skating",I,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,0,D,earlier,17,looks like a priest wearing a robe. facing left. arms stretched out holding something. standing straight up,D,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,0,C,later,2,falling guy,C,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,2,A,later,1,zombie,A,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,1,K,later,1,duck,K,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,2,I,earlier,26,"the one that looks like a standing position with one leg on the ground and one sticking out to the right, and two triangles pointing left",A,False,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,0,B,later,2,princess dance,D,False,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,1,J,later,2,fat guy,F,False,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,2,C,earlier,35,"looks like falling over, diamond face, arms raised, falling to the left, no feet, larger gap between face and arm on the right side compared to the left side, block body, looks like slanted Y",C,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,2,K,later,3,on their knees,K,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,1,E,earlier,2,bunny ears,E,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,0,H,earlier,33,"it's a blog in the middle with a head on top, only two shapes, sort of looks like a wrapped up baby, square head, the main shape is sort of like a hexagon",H,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,1,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",J,False,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,2,E,earlier,19,"bunny ears, face leaning forward to the right, sitting with straight back, head tilted down, no gap between legs",E,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,2,G,earlier,58,"This one has a square on the left (ear 1) and a four-sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down, it connects to a bigger four-sided shape at the bottom (trapezium?) with a smaller triangle on the right-hand side, kind of looks like a dog to me",C,False,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
b6e573d1-e062-4a2d-bf3b-269e24cbdcaf,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",L,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,1,F,earlier,23,"Person sitting down, facing the left, kind of like he's looking down, foot is facing left, knees kind of make a triangle shape",F,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,0,L,earlier,21,"someone kneeling down with his arms pointing right with his knees pointing right too, his legs are combined into a square",L,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,2,K,earlier,25,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting",K,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,1,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",K,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,2,E,earlier,11,"sitting down, facing right, with the hat thing on its head",E,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,2,I,earlier,13,"ice skating one, square head balancing, two triangle arms pointing to the left",I,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,1,E,earlier,2,bunny ears,E,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,1,I,later,1,ballerina,J,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,2,G,earlier,28,"arms stretched out facing above, like it's holding something above its head, sort of kneeling, body looks like a parallelogram with one leg in front and one behind",G,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,0,C,earlier,22,"almost looks like someone slipped and is falling backward with hands in the air, looks like it's from the waist up only",C,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,0,B,earlier,28,"two big ears, pointing nose, facing left. A small triangle on the left side could be its foot or tail, its ears are a diamond and a triangle",C,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,2,A,earlier,11,The picture looks like it's carrying a flag over its shoulder,G,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,0,H,later,1,baby,B,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,1,K,earlier,85,"this one is a slim one like a person standing again, but it has a big white triangle on the right side, and a white small parallelogram shape cut out of the left side, two black triangles sticking out of the right side, and the left side is flat at the bottom half, and then there's the white small shape cut out of the left side, there's a right angle triangle in the bottom left of the shape, the black shapes make a right angle",G,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,0,A,earlier,41,"a guy facing left with his head to the right over his back and a leg out to the left, his arms are level with his head and his head comes past the right side of his body by a bit",A,True,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,0,D,earlier,36,"this looks like a standing person, with a triangle and square put together sticking out of the left sie, and the bottom is flat and there's a small triangle at the bottom sticking out left too",B,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,2,C,earlier,40,"it's like an angel flying, it's like a rhombus with a diamond in the top corners and a diamond for the head, so it looks like a guy with wings, leaning left, arms above the head, tilted to the left",E,False,yes
ae7c8219-ceac-430a-bfec-62968d62e3ae,1,J,later,2,fat guy,J,True,yes
